62000000,Action,9331,Clear and Present Danger,6,Willem Dafoe
45000000,Drama,10731,The Client,6,Tommy Lee Jones
45000000,Drama,10731,The Client,6,William H. Macy
0,Drama,29973,Cobb,6,Tommy Lee Jones
46000000,Fantasy,888,The Flintstones,5,John Goodman
55000000,Comedy,13,Forrest Gump,8,Tom Hanks
0,Comedy,10660,It Could Happen to You,6,Stanley Tucci
0,Comedy,10660,It Could Happen to You,6,Nicolas Cage
45000000,Family,8587,The Lion King,8,Jeremy Irons
35000000,Drama,1689,Little Buddha,6,Keanu Reeves
23000000,Romance,854,The Mask,7,Jim Carrey
0,Drama,23333,Mrs. Parker and the Vicious Circle,6,Stanley Tucci
6000000,Comedy,12280,The Paper,6,Robert Duvall
11500000,Drama,2788,Reality Bites,6,Ben Stiller
8000000,Crime,10427,Red Rock West,6,Nicolas Cage
30000000,Action,1637,Speed,7,Keanu Reeves
0,Fantasy,10395,Wolf,6,Christopher Plummer
63000000,Drama,12160,Wyatt Earp,6,Kevin Costner
7000000,Crime,22067,Jason's Lyric,6,Forest Whitaker
34000000,Drama,10436,The Age of Innocence,7,Daniel Day-Lewis
0,Comedy,13595,Airheads,6,Steve Buscemi
40000000,Drama,46924,Being Human,5,Ewan McGregor
40000000,Drama,46924,Being Human,5,William H. Macy
0,Drama,178,Blown Away,6,Tommy Lee Jones
0,Drama,178,Blown Away,6,Jeff Bridges
0,Drama,178,Blown Away,6,Forest Whitaker
0,Drama,57834,Blue Sky,6,Tommy Lee Jones
13000000,Horror,4722,Body Snatchers,6,Forest Whitaker
22000000,Drama,1607,A Bronx Tale,7,Robert De Niro
30000000,Action,6075,Carlito's Way,8,Al Pacino
30000000,Action,6075,Carlito's Way,8,Viggo Mortensen
30000000,Action,6075,Carlito's Way,8,Sean Penn
0,Western,19176,The Cowboy Way,5,Woody Harrelson
0,Comedy,11566,Dave,6,Ben Kingsley
6900000,Comedy,9571,Dazed and Confused,7,Matthew McConaughey
6900000,Comedy,9571,Dazed and Confused,7,Ben Affleck
8000000,Western,34444,Even Cowgirls Get the Blues,4,Keanu Reeves
0,Drama,50463,The Favor,3,Brad Pitt
0,Drama,10443,Fearless,7,Jeff Bridges
0,Drama,10443,Fearless,7,Benicio del Toro
42000000,Drama,37233,The Firm,7,Tom Cruise
0,Crime,13815,Fresh,8,Samuel L. Jackson
44000000,Adventure,5503,The Fugitive,7,Harrison Ford
44000000,Adventure,5503,The Fugitive,7,Tommy Lee Jones
35000000,History,35588,Geronimo: An American Legend,6,Matt Damon
35000000,History,35588,Geronimo: An American Legend,6,Robert Duvall
33000000,History,31642,Heaven & Earth,6,Tommy Lee Jones
25000000,Romance,2259,The House of the Spirits,7,Jeremy Irons
25000000,Romance,2259,The House of the Spirits,7,Antonio Banderas
